字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
359,界,,447,0.0005869276634632934,558025,0.7327076273022467
360,言,,447,0.0005869276634632934,558472,0.73329455496571
361,聲,,447,0.0005869276634632934,558919,0.7338814826291733
362,許,,444,0.0005829885516279693,559363,0.7344644711808013
363,元,,443,0.0005816755143495278,559806,0.7350461466951508
364,勢,,441,0.0005790494397926451,560247,0.7356251961349435
365,參,,441,0.0005790494397926451,560688,0.7362042455747361
366,甚,,441,0.0005790494397926451,561129,0.7367832950145288
367,買,,439,0.0005764233652357624,561568,0.7373597183797646
368,華,,439,0.0005764233652357624,562007,0.7379361417450003
369,費,,438,0.000575110327957321,562445,0.7385112520729576
370,察,,436,0.0005724842534004383,562881,0.739083736326358
371,周,,435,0.0005711712161219969,563316,0.7396549075424801
372,醫,,434,0.0005698581788435555,563750,0.7402247657213236
373,師,,434,0.0005698581788435555,564184,0.7407946239001671
374,笑,,432,0.0005672321042866728,564616,0.7413618560044538
375,團,,428,0.0005619799551729073,565044,0.7419238359596267
376,愛,,427,0.000560666917894466,565471,0.7424845028775212
377,程,,427,0.000560666917894466,565898,0.7430451697954157
378,取,,426,0.0005593538806160246,566324,0.7436045236760317
379,件,,425,0.0005580408433375832,566749,0.7441625645193692
380,門,,425,0.0005580408433375832,567174,0.7447206053627069
381,山,,422,0.000554101731502259,567596,0.7452747070942091
382,運,,421,0.0005527886942238177,568017,0.7458274957884329
383,願,,421,0.0005527886942238177,568438,0.7463802844826567
384,須,,420,0.0005514756569453763,568858,0.7469317601396022
385,節,,419,0.0005501626196669349,569277,0.7474819227592691
386,走,,419,0.0005501626196669349,569696,0.748032085378936
387,兵,,419,0.0005501626196669349,570115,0.748582247998603
388,呢,,418,0.0005488495823884936,570533,0.7491310975809914
389,低,,417,0.0005475365451100522,570950,0.7496786341261015
390,推,,416,0.0005462235078316108,571366,0.7502248576339331
391,找,,413,0.0005422843959962867,571779,0.7507671420299293
392,親,,411,0.000539658321439404,572190,0.7513068003513688
393,轉,,410,0.0005383452841609626,572600,0.7518451456355297
394,客,,410,0.0005383452841609626,573010,0.7523834909196907
395,物,,409,0.0005370322468825213,573419,0.7529205231665732
396,八,,408,0.0005357192096040799,573827,0.7534562423761773
397,觀,,407,0.0005344061723256385,574234,0.753990648548503
398,滿,,407,0.0005344061723256385,574641,0.7545250547208285
399,位,,405,0.0005317800977687558,575046,0.7550568348185973
400,拉,,404,0.0005304670604903144,575450,0.7555873018790876
401,嚴,,404,0.0005304670604903144,575854,0.7561177689395779
402,書,,403,0.000529154023211873,576257,0.7566469229627898
403,東,,402,0.0005278409859334316,576659,0.7571747639487233
404,布,,399,0.0005239018740981075,577058,0.7576986658228214
405,社,,395,0.000518649724984342,577453,0.7582173155478057
406,六,,394,0.0005173366877059007,577847,0.7587346522355116
407,記,,392,0.0005147106131490179,578239,0.7592493628486606
408,令,,391,0.0005133975758705766,578630,0.7597627604245312
409,雄,,390,0.0005120845385921352,579020,0.7602748449631234
410,女,,388,0.0005094584640352525,579408,0.7607843034271586
411,執,,386,0.0005068323894783697,579794,0.761291135816637
412,假,,385,0.0005055193521999284,580179,0.7617966551688369
413,亂,,384,0.000504206314921487,580563,0.7623008614837584
414,失,,383,0.0005028932776430455,580946,0.7628037547614014
415,防,,383,0.0005028932776430455,581329,0.7633066480390445
416,夠,,382,0.0005015802403646041,581711,0.7638082282794091
417,根,,382,0.0005015802403646041,582093,0.7643098085197737
418,退,,381,0.0005002672030861628,582474,0.7648100757228599
419,覺,,378,0.0004963280912508387,582852,0.7653064038141106
420,態,,376,0.000493702016693956,583228,0.7658001058308046
421,造,,376,0.000493702016693956,583604,0.7662938078474986
422,拿,,375,0.0004923889794155146,583979,0.7667861968269141
423,珍,,375,0.0004923889794155146,584354,0.7672785858063297
424,柯,,374,0.0004910759421370732,584728,0.7677696617484667
425,彈,,373,0.0004897629048586318,585101,0.7682594246533253
426,早,,372,0.0004884498675801905,585473,0.7687478745209055
427,億,,371,0.0004871368303017491,585844,0.7692350113512073
428,證,,371,0.0004871368303017491,586215,0.769722148181509
429,請,,370,0.00048582379302330775,586585,0.7702079719745323
430,形,,369,0.0004845107557448663,586954,0.7706924827302772
431,害,,366,0.0004805716439095422,587320,0.7711730543741867
432,指,,364,0.0004779455693526595,587684,0.7716509999435394
433,飛,,361,0.0004740064575173354,588045,0.7721250064010567
434,媒,,361,0.0004740064575173354,588406,0.772599012858574
435,望,,360,0.000472693420238894,588766,0.7730717062788129
436,倒,,359,0.0004713803829604526,589125,0.7735430866617734
437,廷,,357,0.00046875430840356987,589482,0.774011840970177
438,價,,357,0.00046875430840356987,589839,0.7744805952785806
439,組,,357,0.00046875430840356987,590196,0.7749493495869841
440,整,,356,0.0004674412711251285,590552,0.7754167908581092
441,哲,,355,0.00046612823384668714,590907,0.775882919091956
442,區,,353,0.0004635021592898044,591260,0.7763464212512458
443,志,,352,0.00046218912201136304,591612,0.7768086103732571
444,住,,352,0.00046218912201136304,591964,0.7772707994952684
445,憲,,349,0.0004582500101760389,592313,0.7777290495054445
446,省,,347,0.00045562393561915615,592660,0.7781846734410637
447,功,,347,0.00045562393561915615,593007,0.7786402973766828
448,計,,346,0.0004543108983407148,593353,0.7790946082750235
449,罪,,346,0.0004543108983407148,593699,0.7795489191733642
450,士,,345,0.0004529978610622734,594044,0.7800019170344266
451,格,,344,0.00045168482378383205,594388,0.7804536018582103
452,掉,,344,0.00045168482378383205,594732,0.7809052866819942
453,引,,343,0.0004503717865053907,595075,0.7813556584684995
454,錯,,343,0.0004503717865053907,595418,0.781806030255005
455,試,,343,0.0004503717865053907,595761,0.7822564020415104
456,贏,,343,0.0004503717865053907,596104,0.7827067738280158
457,帶,,343,0.0004503717865053907,596447,0.7831571456145211
458,火,,342,0.0004490587492269493,596789,0.7836062043637481
459,聯,,342,0.0004490587492269493,597131,0.784055263112975
460,容,,341,0.00044774571194850795,597472,0.7845030088249235
461,眾,,341,0.00044774571194850795,597813,0.784950754536872
462,殺,,340,0.0004464326746700666,598153,0.7853971872115422
463,示,,339,0.00044511963739162516,598492,0.7858423068489337
464,差,,337,0.00044249356283474243,598829,0.7862848004117685
465,條,,337,0.00044249356283474243,599166,0.7867272939746033
466,副,,335,0.0004398674882778597,599501,0.7871671614628811
467,輕,,335,0.0004398674882778597,599836,0.787607028951159
468,流,,335,0.0004398674882778597,600171,0.7880468964394368
469,易,,333,0.00043724141372097696,600504,0.7884841378531577
470,科,,333,0.00043724141372097696,600837,0.7889213792668788
471,收,,331,0.00043461533916409423,601168,0.7893559946060429
472,京,,330,0.00043330230188565286,601498,0.7897892969079285
473,白,,330,0.00043330230188565286,601828,0.7902225992098142
