字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
392,師,,3127,0.0006639050312196724,3269850,0.6942340474364073
393,每,,3121,0.0006626311488444507,3272971,0.6948966785852517
394,鑄,,3112,0.0006607203252816182,3276083,0.6955573989105334
395,務,,3076,0.0006530770310302884,3279159,0.6962104759415636
396,艾,,3067,0.000651166207467456,3282226,0.6968616421490311
397,類,,3061,0.0006498923250922344,3285287,0.6975115344741233
398,歷,,3049,0.0006473445603417911,3288336,0.698158879034465
399,書,,3047,0.000646919932883384,3291383,0.6988057989673485
400,許,,3047,0.000646919932883384,3294430,0.6994527189002319
401,樂,,3035,0.0006443721681329407,3297465,0.7000970910683648
402,考,,3026,0.0006424613445701082,3300491,0.700739552412935
403,品,,3013,0.0006397012660904614,3303504,0.7013792536790254
404,票,,3008,0.0006386396974444433,3306512,0.7020178933764698
405,繼,,3000,0.0006369411876108145,3309512,0.7026548345640806
406,洛,,2978,0.0006322702855683352,3312490,0.703287104849649
407,像,,2976,0.000631845658109928,3315466,0.7039189505077589
408,離,,2975,0.0006316333443807244,3318441,0.7045505838521396
409,越,,2971,0.0006307840894639099,3321412,0.7051813679416036
410,求,,2970,0.0006305717757347063,3324382,0.7058119397173382
411,攻,,2944,0.0006250516187754126,3327326,0.7064369913361137
412,未,,2937,0.0006235654226709874,3330263,0.7070605567587847
413,往,,2930,0.0006220792265665622,3333193,0.7076826359853512
414,界,,2927,0.0006214422853789513,3336120,0.7083040782707302
415,曼,,2927,0.0006214422853789513,3339047,0.7089255205561091
416,初,,2903,0.0006163467558780648,3341950,0.7095418673119872
417,觀,,2899,0.0006154975009612505,3344849,0.7101573648129484
418,轉,,2894,0.0006144359323152324,3347743,0.7107718007452637
419,讓,,2871,0.0006095527165435495,3350614,0.7113813534618072
420,題,,2864,0.0006080665204391243,3353478,0.7119894199822463
421,先,,2859,0.0006070049517931062,3356337,0.7125964249340394
422,族,,2853,0.0006057310694178846,3359190,0.7132021560034573
423,件,,2835,0.0006019094222922197,3362025,0.7138040654257496
424,賽,,2834,0.0006016971085630161,3364859,0.7144057625343125
425,另,,2833,0.0006014847948338125,3367692,0.7150072473291463
426,旋,,2821,0.0005989370300833692,3370513,0.7156061843592297
427,門,,2806,0.0005957523241453151,3373319,0.7162019366833751
428,果,,2798,0.0005940538143116863,3376117,0.7167959904976867
429,引,,2778,0.0005898075397276142,3378895,0.7173857980374143
430,運,,2758,0.0005855612651435422,3381653,0.7179713593025578
431,問,,2754,0.0005847120102267277,3384407,0.7185560713127846
432,存,,2736,0.0005808903631010628,3387143,0.7191369616758857
433,調,,2733,0.000580253421913452,3389876,0.7197172150977992
434,肯,,2728,0.000579191853267434,3392604,0.7202964069510666
435,白,,2726,0.0005787672258090267,3395330,0.7208751741768756
436,死,,2721,0.0005777056571630088,3398051,0.7214528798340386
437,管,,2719,0.0005772810297046015,3400770,0.7220301608637432
438,好,,2708,0.0005749455786833619,3403478,0.7226051064424266
439,古,,2702,0.0005736716963081403,3406180,0.7231787781387347
440,記,,2700,0.000573247068849733,3408880,0.7237520252075844
441,即,,2700,0.000573247068849733,3411580,0.7243252722764342
442,清,,2691,0.0005713362452869006,3414271,0.7248966085217211
443,貝,,2685,0.000570062362911679,3416956,0.7254666708846328
444,銀,,2670,0.0005668776569736249,3419626,0.7260335485416064
445,五,,2651,0.0005628436961187564,3422277,0.7265963922377251
446,增,,2648,0.0005622067549311456,3424925,0.7271585989926563
447,條,,2640,0.0005605082450975168,3427565,0.7277191072377538
448,社,,2637,0.0005598713039099059,3430202,0.7282789785416637
449,術,,2625,0.0005573235391594627,3432827,0.7288363020808232
450,錄,,2619,0.000556049656784241,3435446,0.7293923517376074
