字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
231,則,,165773,0.0010224742205866082,86438306,0.5331443573813393
232,做,,165336,0.0010197788405524873,86603642,0.5341641362218917
233,安,,165136,0.0010185452570128438,86768778,0.5351826814789046
234,種,,165073,0.001018156678197856,86933851,0.5362008381571024
235,認,,165069,0.0010181320065270631,87098920,0.5372189701636295
236,強,,164925,0.0010172438263785198,87263845,0.538236213990008
237,常,,164539,0.001014863010147008,87428384,0.5392510770001551
238,房,,164415,0.0010140981883524289,87592799,0.5402651751885075
239,活,,163970,0.0010113534649767223,87756769,0.5412765286534842
240,樣,,163624,0.0010092193654531389,87920393,0.5422857480189374
241,運,,163623,0.0010092131975354408,88084016,0.5432949612164727
242,先,,163067,0.0010057838352952317,88247083,0.544300745051768
243,少,,162022,0.0009993383613005945,88409105,0.5453000834130686
244,持,,160842,0.0009920602184166978,88569947,0.5462921436314853
245,收,,160540,0.0009901975072718363,88730487,0.5472823411387571
246,造,,160467,0.0009897472492798663,88890954,0.548272088388037
247,單,,160250,0.000988408811139353,89051204,0.5492604971991764
248,問,,160247,0.0009883903073862584,89211451,0.5502488875065625
249,務,,159191,0.0009818769862969408,89370642,0.5512307644928596
250,愛,,157068,0.000968782497023625,89527710,0.5521995469898832
251,變,,156531,0.0009654703252196823,89684241,0.5531650173151028
252,你,,155952,0.0009618991008724144,89840193,0.5541269164159752
253,費,,155850,0.0009612699732671962,89996043,0.5550881863892424
254,光,,155079,0.0009565145087218705,90151122,0.5560447008979643
255,統,,154926,0.0009555708173140431,90306048,0.5570002717152783
256,麼,,154064,0.0009502540722581797,90460112,0.5579505257875366
257,交,,153351,0.0009458563469393506,90613463,0.5588963821344759
258,超,,152928,0.0009432473177530046,90766391,0.5598396294522289
259,林,,152578,0.0009410885465586285,90918969,0.5607807179987875
260,格,,152112,0.0009382142969112592,91071081,0.5617189322956988
261,師,,151235,0.0009328050330899224,91222316,0.5626517373287887
262,營,,151083,0.0009318675095997933,91373399,0.5635836048383885
263,華,,150870,0.0009305537431300731,91524269,0.5645141585815185
264,向,,149618,0.0009228315101719048,91673887,0.5654369900916905
265,創,,148465,0.00091571990106586,91822352,0.5663527099927563
266,線,,147475,0.0009096136625446246,91969827,0.5672623236553009
