字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
397,連,,47466,0.0006305627407801554,52352140,0.6954727359395442
398,圖,,47426,0.0006300313602207822,52399566,0.696102767299765
399,廠,,47347,0.0006289818836160202,52446913,0.696731749183381
400,功,,47274,0.0006280121140951643,52494187,0.6973597612974761
401,城,,47269,0.0006279456915252426,52541456,0.6979877069890014
402,廣,,47221,0.0006273080348539948,52588677,0.6986150150238554
403,購,,47042,0.0006249301068507999,52635719,0.6992399451307062
404,食,,46916,0.0006232562580887745,52682635,0.699863201388795
405,顯,,46779,0.0006214362796729215,52729414,0.7004846376684679
406,據,,46685,0.0006201875353583946,52776099,0.7011048252038263
407,陸,,46594,0.0006189786445858207,52822693,0.7017238038484122
408,領,,46556,0.0006184738330544161,52869249,0.7023422776814665
409,話,,46369,0.0006159896289393466,52915618,0.7029582673104059
410,預,,46293,0.0006149800058765376,52961911,0.7035732473162825
411,熱,,46212,0.000613903960243807,53008123,0.7041871512765262
412,類,,46151,0.0006130936048907629,53054274,0.704800244881417
413,引,,46060,0.000611884714118189,53100334,0.7054121295955351
414,快,,46045,0.0006116854464084241,53146379,0.7060238150419436
415,往,,45933,0.0006101975808421792,53192312,0.7066340126227858
416,製,,45862,0.0006092543803492918,53238174,0.7072432670031351
417,百,,45813,0.0006086034391640597,53283987,0.7078518704422991
418,節,,45591,0.0006056542770595387,53329578,0.7084575247193586
419,什,,45548,0.0006050830429582126,53375126,0.7090626077623169
420,戰,,45540,0.000604976766846338,53420666,0.7096675845291632
421,裝,,45229,0.0006008452829972116,53465895,0.7102684298121604
422,白,,44734,0.0005942694485749689,53510629,0.7108626992607354
423,配,,44534,0.0005916125457781031,53555163,0.7114543118065135
424,越,,44352,0.0005891947642329553,53599515,0.7120435065707464
425,孩,,44292,0.0005883976933938955,53643807,0.7126319042641404
426,研,,44159,0.0005866308530339797,53687966,0.7132185351171744
427,料,,44080,0.0005855813764292177,53732046,0.7138041164936035
428,教,,43903,0.0005832300174539915,53775949,0.7143873465110575
429,售,,43697,0.0005804934075732198,53819646,0.7149678399186308
430,取,,43583,0.0005789789729790063,53863229,0.7155468188916098
431,優,,43510,0.0005780092034581503,53906739,0.716124828095068
432,論,,43457,0.0005773051242169808,53950196,0.7167021332192849
433,告,,43313,0.0005753921542032375,53993509,0.7172775253734881
434,便,,43004,0.0005712872393820799,54036513,0.7178488126128703
435,組,,42985,0.0005710348336163776,54079498,0.7184198474464866
436,策,,42953,0.0005706097291688791,54122451,0.7189904571756555
437,權,,42909,0.0005700252105535687,54165360,0.7195604823862091
438,府,,42862,0.0005694008383963051,54208222,0.7201298832246054
439,議,,42527,0.000564950526211555,54250749,0.7206948337508169
440,周,,42494,0.0005645121372500722,54293243,0.721259345888067
441,院,,42396,0.000563210254879608,54335639,0.7218225561429465
442,清,,42052,0.0005586403820689987,54377691,0.7223811965250155
443,眾,,42052,0.0005586403820689987,54419743,0.7229398369070845
444,滿,,41531,0.0005517191502831634,54461274,0.7234915560573677
445,記,,41491,0.0005511877697237902,54502765,0.7240427438270916
446,速,,41395,0.0005499124563812947,54544160,0.7245926562834728
447,決,,41379,0.0005496999041575454,54585539,0.7251423561876303
448,僅,,41236,0.0005478002186577864,54626775,0.7256901564062882
449,境,,41131,0.0005464053446894319,54667906,0.7262365617509776
450,遊,,41127,0.0005463522066334946,54709033,0.7267829139576111
